Device,Connector,Led,X,Y,Z,line,Type
0,0,120,41,45,0,0,0
0,0,121,41,48,0,0,0
0,0,122,41,51,0,0,0
0,0,123,41,54,0,0,0
0,0,124,41,57,0,0,0
0,0,125,41,60,0,0,0
0,0,126,41,63,0,0,0
0,0,127,41,66,0,0,0
0,0,128,41,69,0,0,0
0,0,129,41,72,0,0,0
0,0,130,41,75,0,0,0
0,0,131,41,78,0,0,0
0,0,132,41,81,0,0,0
0,0,133,41,84,0,0,0
0,0,134,41,87,0,0,0
0,0,135,44,87,0,0,0
0,0,136,44,84,0,0,0
0,0,137,44,81,0,0,0
0,0,138,44,78,0,0,0
0,0,139,44,75,0,0,0
0,0,140,44,72,0,0,0
0,0,141,44,69,0,0,0
0,0,142,44,66,0,0,0
0,0,143,44,63,0,0,0
0,0,144,44,60,0,0,0
0,0,145,44,57,0,0,0
0,0,146,44,54,0,0,0
0,0,147,44,51,0,0,0
0,0,148,44,48,0,0,0
0,0,149,44,45,0,0,0
0,0,150,47,45,0,0,0
0,0,151,47,48,0,0,0
0,0,152,47,51,0,0,0
0,0,153,47,54,0,0,0
0,0,154,47,57,0,0,0
0,0,155,47,60,0,0,0
0,0,156,47,63,0,0,0
0,0,157,47,66,0,0,0
0,0,158,47,69,0,0,0
0,0,159,47,72,0,0,0
0,0,160,47,75,0,0,0
0,0,161,47,78,0,0,0
0,0,162,47,81,0,0,0
0,0,163,47,84,0,0,0
0,0,164,47,87,0,0,0
0,0,165,50,87,0,0,0
0,0,166,50,84,0,0,0
0,0,167,50,81,0,0,0
0,0,168,50,78,0,0,0
0,0,169,50,75,0,0,0
0,0,170,50,72,0,0,0
0,0,171,50,69,0,0,0
0,0,172,50,66,0,0,0
0,0,173,50,63,0,0,0
0,0,174,50,60,0,0,0
0,0,175,50,57,0,0,0
0,0,176,50,54,0,0,0
0,0,177,50,51,0,0,0
0,0,178,50,48,0,0,0
0,0,179,50,45,0,0,0
0,0,180,53,45,0,0,0
0,0,181,53,48,0,0,0
0,0,182,53,51,0,0,0
0,0,183,53,54,0,0,0
0,0,184,53,57,0,0,0
0,0,185,53,60,0,0,0
0,0,186,53,63,0,0,0
0,0,187,53,66,0,0,0
0,0,188,53,69,0,0,0
0,0,189,53,72,0,0,0
0,0,190,53,75,0,0,0
0,0,191,53,78,0,0,0
0,0,192,53,81,0,0,0
0,0,193,53,84,0,0,0
0,0,194,53,87,0,0,0
0,0,195,56,87,0,0,0
0,0,196,56,84,0,0,0
0,0,197,56,81,0,0,0
0,0,198,56,78,0,0,0
0,0,199,56,75,0,0,0
0,0,200,56,72,0,0,0
0,0,201,56,69,0,0,0
0,0,202,56,66,0,0,0
0,0,203,56,63,0,0,0
0,0,204,56,60,0,0,0
0,0,205,56,57,0,0,0
0,0,206,56,54,0,0,0
0,0,207,56,51,0,0,0
0,0,208,56,48,0,0,0
0,0,209,56,45,0,0,0
0,0,210,59,45,0,0,0
0,0,211,59,48,0,0,0
0,0,212,59,51,0,0,0
0,0,213,59,54,0,0,0
0,0,214,59,57,0,0,0
0,0,215,59,60,0,0,0
0,0,216,59,63,0,0,0
0,0,217,59,66,0,0,0
0,0,218,59,69,0,0,0
0,0,219,59,72,0,0,0
0,0,220,59,75,0,0,0
0,0,221,59,78,0,0,0
0,0,222,59,81,0,0,0
0,0,223,59,84,0,0,0
0,0,224,59,87,0,0,0
0,1,0,17,90,0,0,0
0,1,1,17,93,0,0,0
0,1,2,17,96,0,0,0
0,1,3,17,99,0,0,0
0,1,4,17,102,0,0,0
0,1,5,17,105,0,0,0
0,1,6,17,108,0,0,0
0,1,7,17,111,0,0,0
0,1,8,17,114,0,0,0
0,1,9,17,117,0,0,0
0,1,10,17,120,0,0,0
0,1,11,17,123,0,0,0
0,1,12,17,126,0,0,0
0,1,13,17,129,0,0,0
0,1,14,17,132,0,0,0
0,1,15,20,132,0,0,0
0,1,16,20,129,0,0,0
0,1,17,20,126,0,0,0
0,1,18,20,123,0,0,0
0,1,19,20,120,0,0,0
0,1,20,20,117,0,0,0
0,1,21,20,114,0,0,0
0,1,22,20,111,0,0,0
0,1,23,20,108,0,0,0
0,1,24,20,105,0,0,0
0,1,25,20,102,0,0,0
0,1,26,20,99,0,0,0
0,1,27,20,96,0,0,0
0,1,28,20,93,0,0,0
0,1,29,20,90,0,0,0
0,1,30,23,90,0,0,0
0,1,31,23,93,0,0,0
0,1,32,23,96,0,0,0
0,1,33,23,99,0,0,0
0,1,34,23,102,0,0,0
0,1,35,23,105,0,0,0
0,1,36,23,108,0,0,0
0,1,37,23,111,0,0,0
0,1,38,23,114,0,0,0
0,1,39,23,117,0,0,0
0,1,40,23,120,0,0,0
0,1,41,23,123,0,0,0
0,1,42,23,126,0,0,0
0,1,43,23,129,0,0,0
0,1,44,23,132,0,0,0
0,1,45,26,132,0,0,0
0,1,46,26,129,0,0,0
0,1,47,26,126,0,0,0
0,1,48,26,123,0,0,0
0,1,49,26,120,0,0,0
0,1,50,26,117,0,0,0
0,1,51,26,114,0,0,0
0,1,52,26,111,0,0,0
0,1,53,26,108,0,0,0
0,1,54,26,105,0,0,0
0,1,55,26,102,0,0,0
0,1,56,26,99,0,0,0
0,1,57,26,96,0,0,0
0,1,58,26,93,0,0,0
0,1,59,26,90,0,0,0
0,1,60,29,90,0,0,0
0,1,61,29,93,0,0,0
0,1,62,29,96,0,0,0
0,1,63,29,99,0,0,0
0,1,64,29,102,0,0,0
0,1,65,29,105,0,0,0
0,1,66,29,108,0,0,0
0,1,67,29,111,0,0,0
0,1,68,29,114,0,0,0
0,1,69,29,117,0,0,0
0,1,70,29,120,0,0,0
0,1,71,29,123,0,0,0
0,1,72,29,126,0,0,0
0,1,73,29,129,0,0,0
0,1,74,29,132,0,0,0
0,1,75,32,132,0,0,0
0,1,76,32,129,0,0,0
0,1,77,32,126,0,0,0
0,1,78,32,123,0,0,0
0,1,79,32,120,0,0,0
0,1,80,32,117,0,0,0
0,1,81,32,114,0,0,0
0,1,82,32,111,0,0,0
0,1,83,32,108,0,0,0
0,1,84,32,105,0,0,0
0,1,85,32,102,0,0,0
0,1,86,32,99,0,0,0
0,1,87,32,96,0,0,0
0,1,88,32,93,0,0,0
0,1,89,32,90,0,0,0
0,1,90,35,90,0,0,0
0,1,91,35,93,0,0,0
0,1,92,35,96,0,0,0
0,1,93,35,99,0,0,0
0,1,94,35,102,0,0,0
0,1,95,35,105,0,0,0
0,1,96,35,108,0,0,0
0,1,97,35,111,0,0,0
0,1,98,35,114,0,0,0
0,1,99,35,117,0,0,0
0,1,100,35,120,0,0,0
0,1,101,35,123,0,0,0
0,1,102,35,126,0,0,0
0,1,103,35,129,0,0,0
0,1,104,35,132,0,0,0
0,1,105,38,132,0,0,0
0,1,106,38,129,0,0,0
0,1,107,38,126,0,0,0
0,1,108,38,123,0,0,0
0,1,109,38,120,0,0,0
0,1,110,38,117,0,0,0
0,1,111,38,114,0,0,0
0,1,112,38,111,0,0,0
0,1,113,38,108,0,0,0
0,1,114,38,105,0,0,0
0,1,115,38,102,0,0,0
0,1,116,38,99,0,0,0
0,1,117,38,96,0,0,0
0,1,118,38,93,0,0,0
0,1,119,38,90,0,0,0
0,1,120,41,90,0,0,0
0,1,121,41,93,0,0,0
0,1,122,41,96,0,0,0
0,1,123,41,99,0,0,0
0,1,124,41,102,0,0,0
0,1,125,41,105,0,0,0
0,1,126,41,108,0,0,0
0,1,127,41,111,0,0,0
0,1,128,41,114,0,0,0
0,1,129,41,117,0,0,0
0,1,130,41,120,0,0,0
0,1,131,41,123,0,0,0
0,1,132,41,126,0,0,0
0,1,133,41,129,0,0,0
0,1,134,41,132,0,0,0
0,1,135,44,132,0,0,0
0,1,136,44,129,0,0,0
0,1,137,44,126,0,0,0
0,1,138,44,123,0,0,0
0,1,139,44,120,0,0,0
0,1,140,44,117,0,0,0
0,1,141,44,114,0,0,0
0,1,142,44,111,0,0,0
0,1,143,44,108,0,0,0
