Device,Connector,Led,X,Y,Z,line,Type
0,2,77,34,125,0,4,0
0,2,78,34,126,0,4,0
0,2,79,34,127,0,4,0
0,2,80,35,127,0,4,0
0,2,81,35,126,0,4,0
0,2,82,35,125,0,4,0
0,2,83,35,124,0,4,0
0,2,84,35,123,0,4,0
0,2,85,35,122,0,4,0
0,2,86,35,121,0,4,0
0,2,87,35,120,0,4,0
0,2,88,35,119,0,4,0
0,2,89,35,118,0,4,0
0,2,90,35,117,0,4,0
0,2,91,35,116,0,4,0
0,2,92,35,115,0,4,0
0,2,93,35,114,0,4,0
0,2,94,35,113,0,4,0
0,2,95,35,112,0,4,0
0,2,96,36,112,0,4,0
0,2,97,36,113,0,4,0
0,2,98,36,114,0,4,0
0,2,99,36,115,0,4,0
0,2,100,36,116,0,4,0
0,2,101,36,117,0,4,0
0,2,102,36,118,0,4,0
0,2,103,36,119,0,4,0
0,2,104,36,120,0,4,0
0,2,105,36,121,0,4,0
0,2,106,36,122,0,4,0
0,2,107,36,123,0,4,0
0,2,108,36,124,0,4,0
0,2,109,36,125,0,4,0
0,2,110,36,126,0,4,0
0,2,111,36,127,0,4,0
0,2,112,37,127,0,4,0
0,2,113,37,126,0,4,0
0,2,114,37,125,0,4,0
0,2,115,37,124,0,4,0
0,2,116,37,123,0,4,0
0,2,117,37,122,0,4,0
0,2,118,37,121,0,4,0
0,2,119,37,120,0,4,0
0,2,120,37,119,0,4,0
0,2,121,37,118,0,4,0
0,2,122,37,117,0,4,0
0,2,123,37,116,0,4,0
0,2,124,37,115,0,4,0
0,2,125,37,114,0,4,0
0,2,126,37,113,0,4,0
0,2,127,37,112,0,4,0
0,3,0,30,93,0,5,0
0,3,1,30,94,0,5,0
0,3,2,30,95,0,5,0
0,3,3,30,96,0,5,0
0,3,4,30,97,0,5,0
0,3,5,30,98,0,5,0
0,3,6,30,99,0,5,0
0,3,7,30,100,0,5,0
0,3,8,30,101,0,5,0
0,3,9,30,102,0,5,0
0,3,10,30,103,0,5,0
0,3,11,30,104,0,5,0
0,3,12,30,105,0,5,0
0,3,13,30,106,0,5,0
0,3,14,30,107,0,5,0
0,3,15,30,108,0,5,0
0,3,16,31,108,0,5,0
0,3,17,31,107,0,5,0
0,3,18,31,106,0,5,0
0,3,19,31,105,0,5,0
0,3,20,31,104,0,5,0
0,3,21,31,103,0,5,0
0,3,22,31,102,0,5,0
0,3,23,31,101,0,5,0
0,3,24,31,100,0,5,0
