9,5,5,Video:Color,LED:Black
10,0,0,Video:Color,LED:Black
10,0,1,Video:Color,LED:Black
10,0,2,Video:Color,LED:Black
10,0,3,Video:Color,LED:Black
10,0,4,Video:Color,LED:Black
10,0,5,Video:Color,LED:Black
10,1,0,Video:Color,LED:Black
10,1,1,Video:Color,LED:Black
10,1,2,Video:Color,LED:Black
10,1,3,Video:Color,LED:Black
10,1,4,Video:Color,LED:Black
10,1,5,Video:Color,LED:Black
10,2,0,Video:Color,LED:Black
10,2,1,Video:Color,LED:Black
10,2,2,Video:Color,LED:Black
10,2,3,Video:Color,LED:Black
10,2,4,Video:Color,LED:Black
10,2,5,Video:Color,LED:Black
10,3,0,Video:Color,LED:Black
10,3,1,Video:Color,LED:Black
10,3,2,Video:Color,LED:Black
10,3,3,Video:Color,LED:Black
10,3,4,Video:Color,LED:Black
10,3,5,Video:Color,LED:Black
10,4,0,Video:Color,LED:Black
10,4,1,Video:Color,LED:Black
10,4,2,Video:Color,LED:Black
10,4,3,Video:Color,LED:Black
10,4,4,Video:Color,LED:Black
10,4,5,Video:Color,LED:Black
10,5,0,Video:Color,LED:Black
10,5,1,Video:Color,LED:Black
10,5,2,Video:Color,LED:Black
10,5,3,Video:Color,LED:Black
10,5,4,Video:Color,LED:Black
10,5,5,Video:Color,LED:Black
11,0,0,Video:Color,LED:Black
11,0,1,Video:Color,LED:Black
11,0,2,Video:Color,LED:Black
11,0,3,Video:Color,LED:Black
11,0,4,Video:Color,LED:Black
11,0,5,Video:Color,LED:Black
11,1,0,Video:Color,LED:Black
11,1,1,Video:Color,LED:Black
11,1,2,Video:Color,LED:Black
11,1,3,Video:Color,LED:Black
11,1,4,Video:Color,LED:Black
11,1,5,Video:Color,LED:Black
11,2,0,Video:Color,LED:Black
11,2,1,Video:Color,LED:Black
11,2,2,Video:Color,LED:Black
11,2,3,Video:Color,LED:Black
11,2,4,Video:Color,LED:Black
11,2,5,Video:Color,LED:Black
11,3,0,Video:Color,LED:Black
11,3,1,Video:Color,LED:Black
11,3,2,Video:Color,LED:Black
11,3,3,Video:Color,LED:Black
11,3,4,Video:Color,LED:Black
11,3,5,Video:Color,LED:Black
11,4,0,Video:Color,LED:Black
11,4,1,Video:Color,LED:Black
11,4,2,Video:Color,LED:Black
11,4,3,Video:Color,LED:Black
11,4,4,Video:Color,LED:Black
11,4,5,Video:Color,LED:Black
11,5,0,Video:Color,LED:Black
11,5,1,Video:Color,LED:Black
11,5,2,Video:Color,LED:Black
11,5,3,Video:Color,LED:Black
11,5,4,Video:Color,LED:Black
11,5,5,Video:Color,LED:Black
12,0,0,Video:Color,LED:Black
12,0,1,Video:Color,LED:Black
12,0,2,Video:Color,LED:Black
12,0,3,Video:Color,LED:Black
12,0,4,Video:Color,LED:Black
12,0,5,Video:Color,LED:Black
12,1,0,Video:Color,LED:Black
12,1,1,Video:Color,LED:Black
12,1,2,Video:Color,LED:Black
12,1,3,Video:Color,LED:Black
12,1,4,Video:Color,LED:Black
12,1,5,Video:Color,LED:Black
12,2,0,Video:Color,LED:Black
12,2,1,Video:Color,LED:Black
12,2,2,Video:Color,LED:Black
12,2,3,Video:Color,LED:Black
12,2,4,Video:Color,LED:Black
12,2,5,Video:Color,LED:Black
12,3,0,Video:Color,LED:Black
12,3,1,Video:Color,LED:Black
12,3,2,Video:Color,LED:Black
12,3,3,Video:Color,LED:Black
12,3,4,Video:Color,LED:Black
12,3,5,Video:Color,LED:Black
12,4,0,Video:Color,LED:Black
12,4,1,Video:Color,LED:Black
12,4,2,Video:Color,LED:Black
12,4,3,Video:Color,LED:Black
12,4,4,Video:Color,LED:Black
12,4,5,Video:Color,LED:Black
12,5,0,Video:Color,LED:Black
12,5,1,Video:Color,LED:Black
12,5,2,Video:Color,LED:Black
12,5,3,Video:Color,LED:Black
12,5,4,Video:Color,LED:Black
12,5,5,Video:Color,LED:Black
13,0,0,Video:Color,LED:Black
13,0,1,Video:Color,LED:Black
13,0,2,Video:Color,LED:Black
13,0,3,Video:Color,LED:Black
13,0,4,Video:Color,LED:Black
13,0,5,Video:Color,LED:Black
13,1,0,Video:Color,LED:Black
13,1,1,Video:Color,LED:Black
13,1,2,Video:Color,LED:Black
13,1,3,Video:Color,LED:Black
13,1,4,Video:Color,LED:Black
13,1,5,Video:Color,LED:Black
13,2,0,Video:Color,LED:Black
13,2,1,Video:Color,LED:Black
13,2,2,Video:Color,LED:Black
13,2,3,Video:Color,LED:Black
13,2,4,Video:Color,LED:Black
13,2,5,Video:Color,LED:Black
13,3,0,Video:Color,LED:Black
13,3,1,Video:Color,LED:Black
13,3,2,Video:Color,LED:Black
13,3,3,Video:Color,LED:Black
13,3,4,Video:Color,LED:Black
13,3,5,Video:Color,LED:Black
13,4,0,Video:Color,LED:Black
13,4,1,Video:Color,LED:Black
13,4,2,Video:Color,LED:Black
13,4,3,Video:Color,LED:Black
13,4,4,Video:Color,LED:Black
13,4,5,Video:Color,LED:Black
13,5,0,Video:Color,LED:Black
13,5,1,Video:Color,LED:Black
13,5,2,Video:Color,LED:Black
13,5,3,Video:Color,LED:Black
13,5,4,Video:Color,LED:Black
13,5,5,Video:Color,LED:Black
14,0,0,Video:Color,LED:Black
14,0,1,Video:Color,LED:Black
14,0,2,Video:Color,LED:Black
14,0,3,Video:Color,LED:Black
14,0,4,Video:Color,LED:Black
14,0,5,Video:Color,LED:Black
14,1,0,Video:Color,LED:Black
14,1,1,Video:Color,LED:Black
14,1,2,Video:Color,LED:Black
14,1,3,Video:Color,LED:Black
14,1,4,Video:Color,LED:Black
14,1,5,Video:Color,LED:Black
14,2,0,Video:Color,LED:Black
14,2,1,Video:Color,LED:Black
14,2,2,Video:Color,LED:Black
14,2,3,Video:Color,LED:Black
14,2,4,Video:Color,LED:Black
14,2,5,Video:Color,LED:Black
14,3,0,Video:Color,LED:Black
14,3,1,Video:Color,LED:Black
14,3,2,Video:Color,LED:Black
14,3,3,Video:Color,LED:Black
14,3,4,Video:Color,LED:Black
14,3,5,Video:Color,LED:Black
14,4,0,Video:Color,LED:Black
14,4,1,Video:Color,LED:Black
14,4,2,Video:Color,LED:Black
14,4,3,Video:Color,LED:Black
14,4,4,Video:Color,LED:Black
14,4,5,Video:Color,LED:Black
14,5,0,Video:Color,LED:Black
14,5,1,Video:Color,LED:Black
14,5,2,Video:Color,LED:Black
14,5,3,Video:Color,LED:Black
14,5,4,Video:Color,LED:Black
14,5,5,Video:Color,LED:Black
15,0,0,Video:Color,LED:Black
15,0,1,Video:Color,LED:Black
15,0,2,Video:Color,LED:Black
15,0,3,Video:Color,LED:Black
15,0,4,Video:Color,LED:Black
15,0,5,Video:Color,LED:Black
15,1,0,Video:Color,LED:Black
15,1,1,Video:Color,LED:Black
15,1,2,Video:Color,LED:Black
15,1,3,Video:Color,LED:Black
15,1,4,Video:Color,LED:Black
15,1,5,Video:Color,LED:Black
15,2,0,Video:Color,LED:Black
15,2,1,Video:Color,LED:Black
15,2,2,Video:Color,LED:Black
15,2,3,Video:Color,LED:Black
15,2,4,Video:Color,LED:Black
15,2,5,Video:Color,LED:Black
15,3,0,Video:Color,LED:Black
15,3,1,Video:Color,LED:Black
15,3,2,Video:Color,LED:Black
15,3,3,Video:Color,LED:Black
15,3,4,Video:Color,LED:Black
15,3,5,Video:Color,LED:Black
15,4,0,Video:Color,LED:Black
15,4,1,Video:Color,LED:Black
15,4,2,Video:Color,LED:Black
15,4,3,Video:Color,LED:Black
15,4,4,Video:Color,LED:Black
15,4,5,Video:Color,LED:Black
15,5,0,Video:Color,LED:Black
15,5,1,Video:Color,LED:Black
15,5,2,Video:Color,LED:Black
15,5,3,Video:Color,LED:Black
15,5,4,Video:Color,LED:Black
15,5,5,Video:Color,LED:Black
16,0,0,Video:Color,LED:Black
16,0,1,Video:Color,LED:Black
16,0,2,Video:Color,LED:Black
16,0,3,Video:Color,LED:Black
16,0,4,Video:Color,LED:Black
16,0,5,Video:Color,LED:Black
16,1,0,Video:Color,LED:Black
16,1,1,Video:Color,LED:Black
16,1,2,Video:Color,LED:Black
16,1,3,Video:Color,LED:Black
16,1,4,Video:Color,LED:Black
16,1,5,Video:Color,LED:Black
16,2,0,Video:Color,LED:Black
16,2,1,Video:Color,LED:Black
16,2,2,Video:Color,LED:Black
16,2,3,Video:Color,LED:Black
16,2,4,Video:Color,LED:Black
16,2,5,Video:Color,LED:Black
16,3,0,Video:Color,LED:Black
16,3,1,Video:Color,LED:Black
16,3,2,Video:Color,LED:Black
16,3,3,Video:Color,LED:Black
16,3,4,Video:Color,LED:Black
16,3,5,Video:Color,LED:Black
16,4,0,Video:Color,LED:Black
16,4,1,Video:Color,LED:Black
16,4,2,Video:Color,LED:Black
16,4,3,Video:Color,LED:Black
16,4,4,Video:Color,LED:Black
16,4,5,Video:Color,LED:Black
16,5,0,Video:Color,LED:Black
16,5,1,Video:Color,LED:Black
16,5,2,Video:Color,LED:Black
16,5,3,Video:Color,LED:Black
16,5,4,Video:Color,LED:Black
16,5,5,Video:Color,LED:Black
17,0,0,Video:Color,LED:Black
17,0,1,Video:Color,LED:Black
17,0,2,Video:Color,LED:Black
17,0,3,Video:Color,LED:Black
17,0,4,Video:Color,LED:Black
17,0,5,Video:Color,LED:Black
17,1,0,Video:Color,LED:Black
17,1,1,Video:Color,LED:Black
17,1,2,Video:Color,LED:Black
17,1,3,Video:Color,LED:Black
17,1,4,Video:Color,LED:Black
17,1,5,Video:Color,LED:Black
17,2,0,Video:Color,LED:Black
17,2,1,Video:Color,LED:Black
17,2,2,Video:Color,LED:Black
17,2,3,Video:Color,LED:Black
17,2,4,Video:Color,LED:Black
17,2,5,Video:Color,LED:Black
17,3,0,Video:Color,LED:Black
17,3,1,Video:Color,LED:Black
17,3,2,Video:Color,LED:Black
17,3,3,Video:Color,LED:Black
17,3,4,Video:Color,LED:Black
17,3,5,Video:Color,LED:Black
17,4,0,Video:Color,LED:Black
17,4,1,Video:Color,LED:Black
17,4,2,Video:Color,LED:Black
17,4,3,Video:Color,LED:Black
17,4,4,Video:Color,LED:Black
17,4,5,Video:Color,LED:Black
17,5,0,Video:Color,LED:Black
17,5,1,Video:Color,LED:Black
17,5,2,Video:Color,LED:Black
17,5,3,Video:Color,LED:Black
17,5,4,Video:Color,LED:Black
17,5,5,Video:Color,LED:Black
18,0,0,Video:Color,LED:Black
18,0,1,Video:Color,LED:Black
18,0,2,Video:Color,LED:Black
18,0,3,Video:Color,LED:Black
18,0,4,Video:Color,LED:Black
18,0,5,Video:Color,LED:Black
18,1,0,Video:Color,LED:Black
18,1,1,Video:Color,LED:Black
18,1,2,Video:Color,LED:Black
18,1,3,Video:Color,LED:Black
18,1,4,Video:Color,LED:Black
18,1,5,Video:Color,LED:Black
18,2,0,Video:Color,LED:Black
18,2,1,Video:Color,LED:Black
18,2,2,Video:Color,LED:Black
18,2,3,Video:Color,LED:Black
18,2,4,Video:Color,LED:Black
18,2,5,Video:Color,LED:Black
18,3,0,Video:Color,LED:Black
18,3,1,Video:Color,LED:Black
18,3,2,Video:Color,LED:Black
18,3,3,Video:Color,LED:Black
18,3,4,Video:Color,LED:Black
18,3,5,Video:Color,LED:Black
18,4,0,Video:Color,LED:Black
18,4,1,Video:Color,LED:Black
18,4,2,Video:Color,LED:Black
18,4,3,Video:Color,LED:Black
18,4,4,Video:Color,LED:Black
18,4,5,Video:Color,LED:Black
18,5,0,Video:Color,LED:Black
18,5,1,Video:Color,LED:Black
18,5,2,Video:Color,LED:Black
18,5,3,Video:Color,LED:Black
18,5,4,Video:Color,LED:Black
18,5,5,Video:Color,LED:Black
19,0,0,Video:Color,LED:Black
19,0,1,Video:Color,LED:Black
19,0,2,Video:Color,LED:Black
19,0,3,Video:Color,LED:Black
19,0,4,Video:Color,LED:Black
19,0,5,Video:Color,LED:Black
19,1,0,Video:Color,LED:Black
19,1,1,Video:Color,LED:Black
19,1,2,Video:Color,LED:Black
19,1,3,Video:Color,LED:Black
19,1,4,Video:Color,LED:Black
19,1,5,Video:Color,LED:Black
19,2,0,Video:Color,LED:Black
19,2,1,Video:Color,LED:Black
19,2,2,Video:Color,LED:Black
19,2,3,Video:Color,LED:Black
19,2,4,Video:Color,LED:Black
19,2,5,Video:Color,LED:Black
19,3,0,Video:Color,LED:Black
19,3,1,Video:Color,LED:Black
19,3,2,Video:Color,LED:Black
19,3,3,Video:Color,LED:Black
19,3,4,Video:Color,LED:Black
19,3,5,Video:Color,LED:Black
19,4,0,Video:Color,LED:Black
19,4,1,Video:Color,LED:Black
19,4,2,Video:Color,LED:Black
19,4,3,Video:Color,LED:Black
19,4,4,Video:Color,LED:Black
19,4,5,Video:Color,LED:Black
19,5,0,Video:Color,LED:Black
19,5,1,Video:Color,LED:Black
19,5,2,Video:Color,LED:Black
19,5,3,Video:Color,LED:Black
19,5,4,Video:Color,LED:Black
19,5,5,Video:Color,LED:Black
20,0,0,Video:Color,LED:Black
20,0,1,Video:Color,LED:Black
20,0,2,Video:Color,LED:Black
20,0,3,Video:Color,LED:Black
