Device,Connector,Led,X,Y,Z,line,Type
0,3,83,66,107,0,3,0
0,3,84,66,104,0,3,0
0,3,85,66,101,0,3,0
0,3,86,66,98,0,3,0
0,3,87,66,95,0,3,0
0,3,88,66,92,0,3,0
0,3,89,66,89,0,3,0
0,3,90,66,86,0,3,0
0,3,91,66,83,0,3,0
0,3,92,66,80,0,3,0
0,3,93,66,77,0,3,0
0,3,94,66,74,0,3,0
0,3,95,66,71,0,3,0
0,3,96,66,68,0,3,0
0,3,97,66,65,0,3,0
0,3,98,66,62,0,3,0
0,3,99,66,59,0,3,0
0,3,100,66,56,0,3,0
0,3,101,66,53,0,3,0
0,3,102,66,50,0,3,0
0,3,103,66,47,0,3,0
0,3,104,69,47,0,3,0
0,3,105,69,50,0,3,0
0,3,106,69,53,0,3,0
0,3,107,69,56,0,3,0
0,3,108,69,59,0,3,0
0,3,109,69,62,0,3,0
0,3,110,69,65,0,3,0
0,3,111,69,68,0,3,0
0,3,112,69,71,0,3,0
0,3,113,69,74,0,3,0
0,3,114,69,77,0,3,0
0,3,115,69,80,0,3,0
0,3,116,69,83,0,3,0
0,3,117,69,86,0,3,0
0,3,118,69,89,0,3,0
0,3,119,69,92,0,3,0
0,3,120,69,95,0,3,0
0,3,121,69,98,0,3,0
0,3,122,69,101,0,3,0
0,3,123,69,104,0,3,0
0,3,124,69,107,0,3,0
0,3,125,69,110,0,3,0
0,3,126,69,113,0,3,0
0,3,127,69,116,0,3,0
0,3,128,69,119,0,3,0
0,3,129,69,122,0,3,0
0,3,130,69,125,0,3,0
0,3,131,69,128,0,3,0
0,3,132,69,131,0,3,0
0,3,133,69,134,0,3,0
0,3,134,69,137,0,3,0
0,3,135,69,140,0,3,0
0,3,136,69,143,0,3,0
0,3,137,69,146,0,3,0
0,3,138,5022,-4806,0,3,0
0,3,139,72,146,0,3,0
0,3,140,72,143,0,3,0
0,3,141,72,140,0,3,0
0,3,142,72,137,0,3,0
0,3,143,72,134,0,3,0
0,3,144,72,131,0,3,0
0,3,145,72,128,0,3,0
0,3,146,72,125,0,3,0
0,3,147,72,122,0,3,0
0,3,148,72,119,0,3,0
0,3,149,72,116,0,3,0
0,3,150,72,113,0,3,0
0,3,151,72,110,0,3,0
0,3,152,72,107,0,3,0
0,3,153,72,104,0,3,0
0,3,154,72,101,0,3,0
0,3,155,72,98,0,3,0
0,3,156,72,95,0,3,0
0,3,157,72,92,0,3,0
0,3,158,72,89,0,3,0
0,3,159,72,86,0,3,0
0,3,160,72,83,0,3,0
0,3,161,72,80,0,3,0
0,3,162,72,77,0,3,0
0,3,163,72,74,0,3,0
0,3,164,72,71,0,3,0
0,3,165,72,68,0,3,0
0,3,166,72,65,0,3,0
0,3,167,72,62,0,3,0
0,3,168,72,59,0,3,0
0,3,169,72,56,0,3,0
0,3,170,72,53,0,3,0
0,3,171,72,50,0,3,0
0,3,172,72,47,0,3,0
0,3,173,5022,-4806,0,3,0
0,3,174,75,47,0,3,0
